account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000762,"Larson, Black and Cox",762,Manufacturing,Manufacturing,85910 James Ford,New Gloriashire,MT,98416,Prospect,39705528,25,2020-10-01
ACC000763,Davidson Ltd,763,Retailer,Retail,4221 Blackburn Ranch,West Travistown,AL,35595,Partner,8009561,100,2021-09-17
ACC000764,Armstrong Inc,764,Tech,Tech,243 James Fords Suite 290,South Catherinefurt,TX,73547,Customer,12383909,500,2020-10-16
ACC000765,"Snow, Hebert and Reid",765,Manufacturing,Manufacturing,4815 Shaffer Drive Suite 687,East John,MI,7523,Prospect,26169328,1000,2020-10-09
ACC000766,Chaney Ltd,766,Retailer,Retail,1608 Mary Keys Suite 310,North Kevin,WV,59253,Prospect,25850339,1000,2021-01-15
ACC000767,Cunningham Group,767,Tech,Tech,79875 Salas Pass,Johnsonville,AR,46914,Partner,42747793,5000,2020-12-20
ACC000768,Moore-Black,768,Manufacturing,Manufacturing,9753 Martinez Crescent Apt. 416,South Lauren,KY,50823,Prospect,11298155,2500,2021-08-14
ACC000769,Watts-Davis,769,Retailer,Retail,253 James Rest Suite 125,New Patricia,ME,58488,Customer,12655973,500,2022-07-12
ACC000770,"Arnold, Allen and Gonzalez",770,Tech,Tech,6814 Munoz Grove Suite 750,New Dawnborough,TX,97656,Prospect,3697790,500,2020-01-20
ACC000771,Marsh PLC,771,Manufacturing,Manufacturing,3308 Wayne Village,Lake Megan,NC,11799,Partner,9262689,100,2022-02-25
ACC000772,Curtis and Sons,772,Retailer,Retail,5853 Campbell Ports Apt. 430,East Michael,PW,96881,Prospect,34019371,2500,2022-04-17
ACC000773,Wilson Inc,773,Tech,Tech,470 Pineda Roads Suite 732,Daughertyside,TN,96128,Prospect,33099165,1000,2022-06-28
ACC000774,Summers-Franklin,774,Manufacturing,Manufacturing,212 Howard Mall Suite 267,New Antonioburgh,WY,32076,Partner,11324191,25,2020-03-04
ACC000775,Owens Inc,775,Retailer,Retail,740 Denise Shoals,Duarteport,NV,53523,Customer,19701822,10,2021-07-16
ACC000776,Caldwell-Watson,776,Tech,Tech,241 Shelly Turnpike Suite 321,Jamestown,OR,88706,Customer,36178303,250,2020-12-10
ACC000777,Hayes Inc,777,Manufacturing,Manufacturing,11718 Johnson Coves,Lake Scott,FL,66377,Partner,38060159,2500,2022-11-12
ACC000778,Petersen LLC,778,Retailer,Retail,97964 Madison Circle Suite 434,Williamburgh,VA,8473,Customer,38534189,25,2021-07-02
ACC000779,Wilkins-Ford,779,Tech,Tech,685 Lance Crossroad Apt. 815,Youngshire,AK,61806,Prospect,24719676,5000,2020-03-26
ACC000780,Gallagher Inc,780,Manufacturing,Manufacturing,68938 Gilbert Village,North Ricardoberg,VI,24270,Prospect,29719609,5000,2021-03-23
ACC000781,"Ward, Beck and Logan",781,Retailer,Retail,716 Michael Station,South Mark,AK,56065,Partner,6973050,100,2021-09-01
ACC000782,Moreno-Kaufman,782,Tech,Tech,0858 William Spring,North Kelly,AK,97740,Customer,30281026,250,2021-12-14
ACC000783,Padilla-Browning,783,Manufacturing,Manufacturing,7110 Berry Skyway Apt. 253,North Jessica,WA,3687,Customer,29565482,25,2021-04-30
ACC000784,"Roberts, Hanson and Herman",784,Retailer,Retail,268 Melendez Valleys Suite 274,Singhmouth,NY,73795,Customer,49600369,500,2022-05-26
ACC000785,"Jacobs, Carson and Martinez",785,Tech,Tech,48198 Phillips Ford Apt. 756,Port Marthaside,WI,91738,Customer,41449207,50,2021-02-27
ACC000786,Hughes-Fisher,786,Manufacturing,Manufacturing,6386 Jones Extensions Apt. 804,Cassandrafort,VA,88661,Customer,4083436,500,2022-12-26
ACC000787,"Bryant, Jones and Carter",787,Retailer,Retail,116 Lindsay Islands Apt. 372,North Marychester,TN,38080,Partner,40154441,5000,2020-12-10
ACC000788,Dougherty LLC,788,Tech,Tech,054 David Isle Apt. 834,Douglasshire,CO,86745,Partner,47348248,250,2021-08-15
ACC000789,Livingston-Rodriguez,789,Manufacturing,Manufacturing,492 Macdonald Pine Apt. 379,Williamborough,AL,9014,Prospect,18041089,5000,2020-07-14
ACC000790,Johnson-Morrow,790,Retailer,Retail,2540 Daniel Islands,North Erin,MP,1857,Customer,27721754,10,2021-07-21
ACC000791,Scott-Edwards,791,Tech,Tech,469 Ann Parks Suite 971,Anthonychester,OR,27909,Prospect,8615320,50,2021-05-26
ACC000792,Flores LLC,792,Manufacturing,Manufacturing,023 Tony Passage,East Jenniferview,OR,52749,Customer,47840900,500,2021-05-21
ACC000793,"Mcdowell, Hawkins and Cox",793,Retailer,Retail,862 Bell Corners Apt. 574,Kingmouth,VA,14468,Prospect,26453701,2500,2020-10-18
ACC000794,"Kelly, Mueller and Miller",794,Tech,Tech,085 Derek Extensions,Toddville,DE,83730,Prospect,42539778,250,2022-04-28
ACC000795,"Gilbert, Brown and Diaz",795,Manufacturing,Manufacturing,8638 William Trafficway,Poolefurt,MT,12255,Partner,30432651,25,2020-07-09
ACC000796,"Sawyer, Gill and Parks",796,Retailer,Retail,7565 Joseph Groves Apt. 804,Lake Laurenborough,MS,5914,Partner,34702234,250,2022-01-25
ACC000797,Faulkner-Williams,797,Tech,Tech,545 Catherine Expressway,Jasminechester,OK,90485,Partner,32852110,500,2020-01-06
ACC000798,"Spencer, Santiago and Christian",798,Manufacturing,Manufacturing,863 Laura Stravenue,Port Steven,NC,99721,Prospect,6350630,2500,2022-01-03
ACC000799,"Owen, Davis and Barrett",799,Retailer,Retail,65667 Joshua Plains Suite 726,Randyshire,MO,64182,Customer,35964618,1000,2021-03-22
ACC000800,Davenport PLC,800,Tech,Tech,5878 Smith Creek,East Evanhaven,AK,63392,Partner,14317111,2500,2021-07-03
ACC000801,Perez-Johnson,801,Manufacturing,Manufacturing,649 Henderson Route Suite 770,Johnside,WI,42873,Partner,19131609,500,2020-09-24
ACC000802,"Flores, Acosta and Leonard",802,Retailer,Retail,984 Sweeney Locks Suite 616,Jamesstad,HI,31418,Prospect,32670475,500,2020-04-09
ACC000803,Schmidt LLC,803,Tech,Tech,424 Kelly Harbors,Davidtown,AS,48798,Customer,6782347,2500,2020-02-03
ACC000804,Williamson LLC,804,Manufacturing,Manufacturing,77861 Green Pike Suite 270,Griffithhaven,AZ,75717,Customer,10702094,2500,2022-07-23
ACC000805,Christensen-Hernandez,805,Retailer,Retail,1378 Alan Fords Apt. 051,Alejandrochester,MO,52016,Customer,28809125,100,2020-09-27
ACC000806,Brooks LLC,806,Tech,Tech,7741 Cortez Corner,Alexburgh,DC,22659,Prospect,20357851,50,2021-07-15
ACC000807,Rodriguez LLC,807,Manufacturing,Manufacturing,9280 Julie Ridges,Frenchside,WV,56104,Customer,44028654,500,2021-05-27
ACC000808,"Lane, Graham and Ochoa",808,Retailer,Retail,0195 Aaron Neck,Perrytown,MT,33886,Customer,25054012,50,2020-04-16
ACC000809,Cook Group,809,Tech,Tech,15635 Christina Isle,Mccormickshire,VT,14846,Partner,42083592,250,2021-04-24
ACC000810,"Silva, Norris and Daniels",810,Manufacturing,Manufacturing,297 Miller Passage,Allisonview,NH,47574,Partner,44088869,25,2020-07-13
ACC000811,"Winters, Hawkins and Spears",811,Retailer,Retail,146 Porter Shoals Apt. 497,South Jessica,FM,89403,Customer,14422452,2500,2020-06-08
ACC000812,Sanchez-Vaughn,812,Tech,Tech,955 Perez Terrace Apt. 613,East Nicole,IA,51396,Customer,39941156,100,2022-11-29
ACC000813,Hall PLC,813,Manufacturing,Manufacturing,1557 George Green Apt. 150,Lake Johnhaven,OH,79296,Prospect,29967932,10,2020-01-17
ACC000814,Moore Ltd,814,Retailer,Retail,72508 Garcia Lane,East Colleenhaven,MO,90904,Prospect,23156870,25,2022-05-14
ACC000815,Wilson-Walker,815,Tech,Tech,952 Steven Mission Apt. 826,Lake Jasminestad,SD,24578,Prospect,8970124,2500,2020-05-25
ACC000816,Lara-Brown,816,Manufacturing,Manufacturing,559 Maddox Ridge,Gardnershire,SC,36588,Customer,25807387,25,2020-07-28
ACC000817,"Howell, Walsh and Weaver",817,Retailer,Retail,5301 Megan Cliff,Rileyport,VI,10124,Customer,21128661,500,2021-09-04
ACC000818,"Jenkins, Phillips and Sweeney",818,Tech,Tech,7780 Kidd Loaf,North William,WY,48493,Customer,25783974,50,2020-10-19
ACC000819,Mcpherson-Alvarez,819,Manufacturing,Manufacturing,75649 Natasha Key Apt. 752,Barnettstad,MA,87601,Customer,35701807,10,2020-12-02
ACC000820,Hammond Inc,820,Retailer,Retail,54465 Joy Loaf,New Audrey,ID,40929,Partner,23667808,100,2020-11-06
ACC000821,"Mcbride, Smith and Mccarthy",821,Tech,Tech,632 Molina Flats,East Jamestown,MA,1237,Partner,41444161,2500,2021-03-20
ACC000822,Foster-Morris,822,Manufacturing,Manufacturing,4163 Jonathan Well,Lake Jenniferport,VI,22544,Customer,6842099,50,2020-09-09
ACC000823,Nielsen LLC,823,Retailer,Retail,7535 Hanson Plain,Jessicaborough,MN,12859,Prospect,49090084,1000,2021-12-20
ACC000824,"Rodriguez, Cole and Case",824,Tech,Tech,19909 Anthony Stravenue,Denisemouth,AK,69268,Partner,21205983,50,2021-05-22
ACC000825,Dickerson LLC,825,Manufacturing,Manufacturing,758 Hernandez Loop,Chelseashire,KY,3136,Partner,43359754,25,2021-05-23
ACC000826,"Stewart, Chaney and Mcintyre",826,Retailer,Retail,256 Graham Groves Suite 976,Port John,OH,50911,Prospect,40432364,250,2020-02-24
ACC000827,King Ltd,827,Tech,Tech,541 Bonilla Port,Stacyport,NH,5610,Prospect,20343344,100,2022-11-26
ACC000828,"Shelton, Spears and Hubbard",828,Manufacturing,Manufacturing,9237 Lopez Ways,West Kim,MD,93276,Prospect,34293480,100,2022-03-13
ACC000829,Jackson PLC,829,Retailer,Retail,623 Michael Fords,Lake Anthonyport,CA,76386,Partner,43463719,10,2021-05-05
ACC000830,"Little, Brewer and Chang",830,Tech,Tech,7795 Johnson Islands Suite 064,East Scottbury,NC,98282,Partner,25996342,25,2021-05-08
ACC000831,Perry Group,831,Manufacturing,Manufacturing,429 Michaela Highway,South Brianmouth,HI,91030,Partner,42920980,25,2022-12-17
ACC000832,"Haney, Hernandez and Proctor",832,Retailer,Retail,8271 Sandra Squares Suite 805,Campbellfort,VT,23003,Customer,24332890,500,2020-09-27
ACC000833,Hunter-Medina,833,Tech,Tech,30596 Jessica Turnpike Suite 815,Ellenberg,WA,51009,Partner,38243362,1000,2022-01-18
ACC000834,Robertson LLC,834,Manufacturing,Manufacturing,009 James Isle,New Jeremy,UT,6722,Prospect,45931465,50,2022-08-22
ACC000835,"Alvarez, Mckenzie and Sanchez",835,Retailer,Retail,69652 Khan Shoals,Suzanneberg,ID,27294,Customer,1220006,25,2020-01-29
ACC000836,Bryant-Phelps,836,Tech,Tech,07764 Reynolds Rapids Suite 596,Henryside,NC,64816,Partner,14578263,10,2020-05-03
ACC000837,Armstrong-Proctor,837,Manufacturing,Manufacturing,70040 Joshua Circles Apt. 217,South Kim,MA,42351,Partner,34098062,250,2022-10-23
ACC000838,"Hernandez, Sims and Terrell",838,Retailer,Retail,980 Martin Mission Apt. 723,New Christinahaven,PA,38963,Partner,28525652,1000,2020-06-17
ACC000839,"Sanchez, Yoder and Evans",839,Tech,Tech,29346 Bean Passage,West Samantha,FL,59693,Prospect,36108255,5000,2020-11-08
ACC000840,Powell Group,840,Manufacturing,Manufacturing,5182 Maria Passage,North Jeremyside,NV,33007,Partner,5710104,250,2020-06-10
ACC000841,Hill-Elliott,841,Retailer,Retail,1143 Stevens Hill Apt. 850,Masonbury,UT,67907,Prospect,13736352,50,2021-10-31
ACC000842,"Harris, Martin and Oconnell",842,Tech,Tech,0245 Hughes Streets Suite 748,New Scott,MS,4450,Partner,39455131,25,2021-09-27
ACC000843,"Johnson, Wells and Hardin",843,Manufacturing,Manufacturing,170 Martin Knoll,Walkermouth,AR,91191,Prospect,29459191,100,2020-04-28
ACC000844,Horn-Torres,844,Retailer,Retail,0607 Carter Ranch Suite 335,Lake Derrick,ND,54954,Customer,5885642,1000,2020-08-25
ACC000845,Cruz LLC,845,Tech,Tech,0242 Amanda Hollow Apt. 301,Lorrainestad,AR,3747,Partner,41190542,10,2021-09-25
ACC000846,"Romero, Austin and Williams",846,Manufacturing,Manufacturing,1053 Morrison Mountain,Port Natalie,ID,65274,Prospect,49874208,50,2020-09-01
ACC000847,Fletcher Group,847,Retailer,Retail,147 Carl Port,Coryfort,PW,40488,Customer,47606405,50,2020-01-24
ACC000848,"Charles, Johnson and Simon",848,Tech,Tech,48955 James Mountain Suite 725,Johnville,MN,32806,Customer,33413707,500,2022-12-07
ACC000849,Ray and Sons,849,Manufacturing,Manufacturing,9467 Michael Heights,Samanthafurt,IN,93287,Prospect,48469755,250,2020-12-07
ACC000850,"Tyler, Jackson and Lewis",850,Retailer,Retail,7148 Lisa Locks Suite 026,Dixonburgh,ID,59061,Partner,8618168,250,2020-08-29
ACC000851,Torres Group,851,Tech,Tech,81691 Hunt Squares,New Christina,WI,25177,Customer,22582209,1000,2021-07-11
ACC000852,"Martinez, Taylor and Martin",852,Manufacturing,Manufacturing,425 Steven Lock Apt. 661,New Alejandraberg,GA,52860,Prospect,4386376,250,2020-06-06
ACC000853,"Jones, Moses and Nolan",853,Retailer,Retail,5133 Williams Isle,Sallystad,MS,46828,Partner,30647805,5000,2022-01-07
ACC000854,"Jordan, Snyder and Mueller",854,Tech,Tech,06419 Sean Mills Apt. 560,South David,KY,55569,Customer,33628259,50,2022-01-23
ACC000855,Jennings-Parks,855,Manufacturing,Manufacturing,286 Patrick Shoal Suite 629,Schroederfort,MI,37683,Customer,17220550,25,2020-08-24
ACC000856,"Dixon, Monroe and Ramsey",856,Retailer,Retail,991 Henry Bypass,South Jeremy,TX,9913,Customer,49812901,5000,2020-01-06
ACC000857,"Campbell, West and Villanueva",857,Tech,Tech,83576 Mitchell Mills,Ericmouth,FM,9662,Customer,924638,100,2020-04-04
ACC000858,Stark Inc,858,Manufacturing,Manufacturing,594 Allen Trafficway Suite 056,Christinaside,IL,82149,Partner,24526049,1000,2020-11-03
ACC000859,"Donovan, Rice and Woods",859,Retailer,Retail,457 Mcknight Way Apt. 007,Bryceside,PR,33100,Customer,2473209,5000,2022-05-08
ACC000860,"Graham, Luna and Smith",860,Tech,Tech,171 Graves Radial Apt. 028,Port Taylor,OK,10934,Customer,21695767,100,2022-05-02
ACC000861,Huffman-Mccormick,861,Manufacturing,Manufacturing,828 Barnes Brook Suite 383,New Ryanfurt,ND,594,Prospect,21570483,250,2020-06-08
ACC000862,"Hardy, Hardy and Coleman",862,Retailer,Retail,2724 Linda Islands,New Brookeborough,AS,56025,Prospect,25118732,25,2022-10-25
ACC000863,Castro-Davis,863,Tech,Tech,59224 Jose Passage Suite 264,Christinamouth,ID,26290,Prospect,3634768,50,2021-04-02
ACC000864,Gregory-Doyle,864,Manufacturing,Manufacturing,65173 Chavez Oval,Aliciaton,IN,68995,Prospect,3182215,1000,2020-05-21
ACC000865,"Jones, Hudson and Johnson",865,Retailer,Retail,902 Fields Forks Apt. 600,Floreston,PA,81202,Partner,19045293,250,2021-11-01
ACC000866,Hernandez-Santiago,866,Tech,Tech,653 Robinson Stravenue,Travistown,CT,9687,Customer,37217335,2500,2020-01-17
ACC000867,"Glover, Roach and Barnes",867,Manufacturing,Manufacturing,93386 Nathan Shoals Apt. 670,Rodriguezport,MP,87001,Partner,13566813,250,2021-09-14
ACC000868,Colon-Dennis,868,Retailer,Retail,26967 Lisa Well Apt. 517,Gonzalesmouth,MO,86926,Prospect,41889865,100,2022-08-08
ACC000869,"Hudson, Owens and Herrera",869,Tech,Tech,6333 Owens Dale,Johnsonmouth,AZ,63372,Partner,39807706,2500,2021-02-04
ACC000870,"Stevens, Meyers and Howard",870,Manufacturing,Manufacturing,3015 Wayne Walks Apt. 179,North Shelbyborough,MT,10872,Prospect,36778969,100,2020-11-04
ACC000871,Whitehead Group,871,Retailer,Retail,96337 Young Manors Suite 373,Port Sarahfort,MH,67009,Customer,27617057,10,2021-04-22
ACC000872,White-Bowen,872,Tech,Tech,823 Dennis Underpass Suite 864,Lake Carolburgh,ND,88153,Prospect,23348100,10,2021-11-17
ACC000873,Jimenez PLC,873,Manufacturing,Manufacturing,9628 Rodriguez Mills,West Ann,KS,1888,Customer,44210914,1000,2021-09-21
ACC000874,"Dickerson, Martinez and Scott",874,Retailer,Retail,7102 Page Locks Apt. 117,Jaredport,MT,40067,Customer,13870361,5000,2021-05-02
ACC000875,Harris PLC,875,Tech,Tech,608 Alvarez Unions Suite 641,Davidbury,FM,54502,Partner,33119498,10,2020-10-18
ACC000876,Stevens-Wade,876,Manufacturing,Manufacturing,68725 Jones Ports Apt. 781,Emmaburgh,CT,82978,Prospect,18878756,25,2020-03-30
ACC000877,"Morton, Floyd and Castillo",877,Retailer,Retail,9916 Nash Mills,North Teresatown,SD,65772,Customer,34980450,1000,2022-02-01
ACC000878,Smith LLC,878,Tech,Tech,4611 Harris Street,Cainchester,ID,9202,Partner,5797704,25,2022-11-01
ACC000879,Callahan and Sons,879,Manufacturing,Manufacturing,7309 Victoria Pine,Adambury,TN,49229,Customer,42862820,1000,2020-06-02
ACC000880,Gonzalez Group,880,Retailer,Retail,7839 Manning Pines Suite 605,Kirbyshire,NE,14461,Prospect,38205804,10,2022-06-09
ACC000881,Mcgee Group,881,Tech,Tech,374 Nicole Flats,Fieldsmouth,MS,4998,Prospect,8871684,100,2021-08-20
ACC000882,Brooks Inc,882,Manufacturing,Manufacturing,56244 Rice Neck Apt. 426,South Rogerfort,MD,25353,Partner,21239890,1000,2021-10-30
ACC000883,Barnes-Hunt,883,Retailer,Retail,58000 Robert Gateway Suite 701,North Lisa,NH,34564,Partner,30484065,250,2021-04-23
ACC000884,Garrison Group,884,Tech,Tech,6593 Andrew Avenue Apt. 783,Brianfurt,OR,74564,Customer,13703814,50,2020-08-11
ACC000885,Webb-Hernandez,885,Manufacturing,Manufacturing,58174 Margaret Squares Apt. 610,Odonnellshire,PA,63916,Customer,7190571,50,2022-07-09
ACC000886,Thomas Group,886,Retailer,Retail,097 Shelton Rapids,Wesleyton,MO,98053,Partner,21174417,1000,2020-09-04
ACC000887,"Goodwin, Villanueva and Bullock",887,Tech,Tech,243 Kimberly Forest,Danielfurt,MI,21275,Prospect,24144263,100,2022-07-14
ACC000888,Hess-Brown,888,Manufacturing,Manufacturing,581 Brown Cape Suite 747,North Erica,KY,87115,Partner,31194663,250,2020-09-02
ACC000889,"Phillips, Lindsey and Wu",889,Retailer,Retail,3878 Mcdonald Knoll Suite 615,Port Kyleport,IA,1923,Customer,10677388,250,2020-03-23
ACC000890,Vasquez-Moore,890,Tech,Tech,529 Rebecca Manors Suite 579,Huangtown,ND,46345,Customer,22097860,50,2020-07-05
ACC000891,"Stevens, Martinez and Ali",891,Manufacturing,Manufacturing,169 Erika Overpass Apt. 255,Kathyview,OR,19599,Prospect,16757680,500,2022-03-22
ACC000892,Thompson Ltd,892,Retailer,Retail,1024 Patrick Knolls,Port Danielshire,WA,94706,Prospect,3385020,250,2021-06-16
ACC000893,"Burns, Gutierrez and Dunn",893,Tech,Tech,16760 Mitchell Path,Lake Jacquelinemouth,PA,84570,Customer,2185883,1000,2022-07-15
ACC000894,"Weeks, Young and Paul",894,Manufacturing,Manufacturing,631 Anne Stravenue Suite 975,Johnbury,AK,20326,Prospect,37017988,100,2020-07-12
ACC000895,"Yang, Smith and Mccarty",895,Retailer,Retail,471 Harding View,Alexisshire,RI,89910,Partner,6938886,50,2020-09-05
ACC000896,Porter-Mcpherson,896,Tech,Tech,25145 Evans Drive,Samanthashire,NM,7334,Customer,4238548,100,2020-09-24
ACC000897,"Lynch, Guerrero and Miller",897,Manufacturing,Manufacturing,3862 Angela Estate,Port Christy,OR,76622,Customer,26982590,500,2020-06-21
ACC000898,Ayers-Hayden,898,Retailer,Retail,0497 Jason Via Suite 623,Lake Stevenberg,MH,87919,Prospect,39433763,250,2020-06-02
ACC000899,Mata-Murphy,899,Tech,Tech,4379 Cook Squares,Griffinport,MO,4119,Customer,4426645,100,2022-06-27
ACC000900,Williams LLC,900,Manufacturing,Manufacturing,9694 Fuller Islands,South Christopherside,ME,19950,Customer,6272581,500,2020-09-07
ACC000901,Simpson-Fisher,901,Retailer,Retail,865 Barbara Harbor,New Mark,MO,20112,Customer,31036845,10,2020-12-10
ACC000902,"Ayers, Smith and Owens",902,Tech,Tech,3844 Santana Underpass Suite 311,Parksborough,DC,39741,Prospect,29168632,1000,2022-10-13
ACC000903,Wright-Phillips,903,Manufacturing,Manufacturing,7913 Johnson Mission,Williamsview,NM,40968,Customer,25784537,1000,2020-12-19
ACC000904,Garcia Inc,904,Retailer,Retail,7346 Steven Spur Suite 853,North Bradleyton,MS,70052,Partner,14509353,50,2021-07-17
ACC000905,"Khan, Steele and Walsh",905,Tech,Tech,31704 Tracey Forks Apt. 675,East Amandashire,MH,13941,Partner,30031320,50,2020-03-11
ACC000906,"Hunt, Reyes and Long",906,Manufacturing,Manufacturing,12175 Perez Loaf Suite 015,Miguelville,WV,40863,Prospect,41652234,100,2021-08-27
ACC000907,"Parsons, Sosa and Doyle",907,Retailer,Retail,10391 Harrison Road,Lake Charles,MT,53173,Partner,27748328,5000,2022-09-08
ACC000908,Wolf Group,908,Tech,Tech,0764 Gentry Land,Port Jessica,GA,9678,Customer,5986893,250,2022-02-23
ACC000909,Austin-Schaefer,909,Manufacturing,Manufacturing,7422 Amy Mountains,Chadberg,GA,29757,Customer,28234372,100,2022-12-12
ACC000910,Hanson-Carter,910,Retailer,Retail,88566 Johnson Crossing,Weaverview,PA,85884,Customer,42429210,5000,2020-02-09
ACC000911,Alvarez and Sons,911,Tech,Tech,45720 Stacy Crescent Apt. 193,New Jose,IA,82275,Partner,47973495,500,2022-09-09
ACC000912,"Hamilton, Harris and Robinson",912,Manufacturing,Manufacturing,93764 Davis Neck Apt. 947,North Derekmouth,PR,96827,Prospect,32626289,500,2022-10-25
ACC000913,"Barber, Stone and Roberts",913,Retailer,Retail,8887 Smith Forge,Danielton,GU,62822,Partner,26163826,250,2021-01-03
ACC000914,White-Gaines,914,Tech,Tech,38813 Jones Port,Joneschester,AS,85581,Customer,21499511,100,2020-03-01
ACC000915,"Goodman, Taylor and Woodward",915,Manufacturing,Manufacturing,62435 Sonia Spurs Suite 109,Victoriaborough,GU,36489,Partner,4031990,2500,2022-12-20
ACC000916,"Rodriguez, Rodriguez and Gonzalez",916,Retailer,Retail,151 Suzanne Hills Suite 301,Roberttown,SC,34140,Partner,39290832,100,2020-11-22
ACC000917,Smith PLC,917,Tech,Tech,4775 Michelle Course Suite 480,West Victoria,OR,30332,Customer,16733405,100,2021-06-29
ACC000918,Mccarthy-Martinez,918,Manufacturing,Manufacturing,335 Virginia Mountains Suite 899,Baileyside,AR,73603,Prospect,49563268,10,2021-03-25
ACC000919,Price LLC,919,Retailer,Retail,709 Samuel Knolls,North Jessica,VA,60790,Prospect,26166594,500,2020-12-21
ACC000920,Morrison-Patterson,920,Tech,Tech,89952 Martin Forest Apt. 476,Port Randy,KS,19477,Customer,15974677,500,2022-01-04
ACC000921,Woods Ltd,921,Manufacturing,Manufacturing,389 Bryan Mountain,Josephland,TX,34301,Prospect,1992910,500,2020-10-18
ACC000922,"Harris, Rocha and Mason",922,Retailer,Retail,774 Kelsey Cliff,Christopherside,ME,38233,Prospect,12732147,2500,2021-09-24
ACC000923,Reyes LLC,923,Tech,Tech,11456 David Viaduct,Sarahfort,DE,35728,Customer,33012631,10,2020-07-03
ACC000924,Pennington-Patel,924,Manufacturing,Manufacturing,776 Kim Course,Lake Brianshire,WY,66993,Customer,15711089,100,2020-02-10
ACC000925,"Daniel, Donaldson and Morris",925,Retailer,Retail,9479 Thomas Port,New Kimberly,FL,22935,Prospect,32177298,10,2021-11-10
ACC000926,"Sandoval, Sanchez and Fernandez",926,Tech,Tech,412 Shaw Union,New Sara,MD,9519,Prospect,13620045,50,2021-11-28
ACC000927,Gibbs Inc,927,Manufacturing,Manufacturing,20704 Cameron Plain,Thomasbury,TX,11898,Prospect,12009130,500,2020-05-01
ACC000928,Banks PLC,928,Retailer,Retail,448 Mahoney Mountains Apt. 423,West Leslie,MI,28038,Customer,10012785,50,2020-08-15
ACC000929,Johnson-Stevens,929,Tech,Tech,482 Luna Rue,North Jenniferton,AS,68930,Prospect,24587343,25,2022-02-04
ACC000930,"Williams, Jimenez and Long",930,Manufacturing,Manufacturing,03293 Walter Pass Suite 296,New Fred,MD,10766,Prospect,44535433,1000,2020-07-25
ACC000931,"Johnson, Lang and Watson",931,Retailer,Retail,262 Laura Lakes Apt. 800,Port Veronica,NM,99683,Partner,20351116,500,2020-10-06
ACC000932,"Mcintyre, Patel and Johnston",932,Tech,Tech,8328 Fields Falls Suite 110,North Tamara,TX,21140,Customer,49247312,1000,2022-09-24
ACC000933,"Allen, Murray and Howard",933,Manufacturing,Manufacturing,07779 Bowman Mill,Taraside,VA,19482,Prospect,21392528,50,2021-12-31
ACC000934,Lee-Taylor,934,Retailer,Retail,39231 Barry Road Apt. 338,Lake Dawn,RI,60844,Customer,44763074,50,2022-02-13
ACC000935,West and Sons,935,Tech,Tech,38114 Vang Passage Apt. 403,Thompsonville,VA,83806,Partner,49357568,250,2020-09-17
ACC000936,Williams Ltd,936,Manufacturing,Manufacturing,3589 Anthony Plain Apt. 163,North Jamesville,NV,69104,Customer,49011017,10,2022-03-12
ACC000937,Turner-Koch,937,Retailer,Retail,0030 Kristin Forks Apt. 299,Port Jennifer,WA,71269,Prospect,2273169,50,2021-10-13
ACC000938,Martin-Cooper,938,Tech,Tech,6905 Rogers Underpass Suite 289,North Laurenmouth,AR,62035,Prospect,14924029,25,2022-10-13
ACC000939,"Hurst, Huynh and Owens",939,Manufacturing,Manufacturing,462 Jon Greens,Port Michaelfort,WA,24411,Customer,22324336,25,2021-05-02
ACC000940,Richard-Pope,940,Retailer,Retail,2503 Adrian Mount Apt. 732,Danielchester,LA,12246,Partner,21542535,50,2020-06-30
ACC000941,Rocha Group,941,Tech,Tech,82733 Ramsey Fall,Valeriebury,MA,25360,Prospect,45064587,500,2022-07-03
ACC000942,Martinez LLC,942,Manufacturing,Manufacturing,55168 George Skyway Apt. 298,South Andre,WA,55590,Customer,17898105,100,2021-05-26
ACC000943,"Blair, Butler and Burch",943,Retailer,Retail,55801 Hunt Mountain,West Joseph,VI,16334,Prospect,4649630,500,2021-06-09
ACC000944,"Hammond, Rhodes and Sanchez",944,Tech,Tech,9390 Mahoney Coves Suite 723,North Christineview,KY,84020,Customer,48446137,10,2020-04-08
ACC000945,Solis PLC,945,Manufacturing,Manufacturing,73889 Troy Turnpike,New Steven,IL,55693,Partner,29508455,1000,2020-12-06
ACC000946,Nicholson Inc,946,Retailer,Retail,8482 Jackie Forge,Waynechester,AS,60642,Partner,33190172,1000,2021-12-20
ACC000947,"Chung, Jacobs and Wallace",947,Tech,Tech,512 Chris Lodge Apt. 512,South Raymondland,ND,50078,Prospect,25289149,25,2022-09-08
ACC000948,Obrien-Cordova,948,Manufacturing,Manufacturing,6977 James Pike,West Roberthaven,WI,20698,Prospect,43785827,100,2020-11-29
ACC000949,Orr PLC,949,Retailer,Retail,880 Bentley Hills Suite 356,New Joel,NJ,47290,Partner,5046553,10,2021-08-26
ACC000950,Hooper LLC,950,Tech,Tech,859 Katie Junctions,East Ronnie,FL,82264,Customer,21488729,250,2020-08-02
ACC000951,Miller LLC,951,Manufacturing,Manufacturing,91697 Jody Mount Suite 068,Robinsonfort,MD,88116,Customer,23038360,50,2022-02-07
