opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00000197,197.0,ACC000361,Deal 197,Closed Won,137065.92,100.0,2023-09-28,2022-11-09,Partner Referral,Existing Customer - Downgrade,28388
OPP00000198,198.0,ACC000138,Deal 198,Closed Won,14598.14,100.0,2025-12-24,2021-08-05,Web,Existing Customer - Replacement,
OPP00000199,199.0,ACC000677,Deal 199,Closed Won,91701.31,100.0,2023-06-03,2022-06-03,Partner Referral,New Customer,15371
OPP00000200,200.0,ACC000979,Deal 200,Closed Won,49626.85,100.0,2022-08-29,2022-02-10,Phone Inquiry,New Customer,7748
OPP00000201,201.0,ACC000543,Deal 201,Closed Won,110297.46,100.0,2022-07-30,2021-11-17,Phone Inquiry,Existing Customer - Upgrade,
OPP00000202,202.0,ACC000008,Deal 202,Closed Won,83497.59,100.0,2022-06-22,2021-08-21,Web,Existing Customer - Upgrade,
OPP00000203,203.0,ACC000386,Deal 203,Closed Won,183335.4,100.0,2023-08-16,2021-08-04,Purchased List,New Customer,
OPP00000204,204.0,ACC000533,Deal 204,Closed Won,105411.56,100.0,2022-11-27,2022-04-16,Web,Existing Customer - Downgrade,39623
OPP00000205,205.0,ACC000459,Deal 205,Closed Won,31765.78,100.0,2023-12-22,2021-10-03,Web,New Customer,
OPP00000206,206.0,ACC000070,Deal 206,Closed Won,75702.81,100.0,2024-01-07,2021-12-03,Web,Existing Customer - Upgrade,
OPP00000207,207.0,ACC000821,Deal 207,Closed Won,51660.16,100.0,2022-05-27,2021-10-25,Other,New Customer,
OPP00000208,208.0,ACC000950,Deal 208,Closed Won,46417.9,100.0,2024-02-26,2021-07-15,Phone Inquiry,Existing Customer - Replacement,
OPP00000209,209.0,ACC000502,Deal 209,Closed Won,93657.63,100.0,2025-03-21,2024-06-02,Purchased List,Existing Customer - Downgrade,9336
OPP00000210,210.0,ACC000829,Deal 210,Closed Won,55190.6,100.0,2024-01-31,2023-12-21,Purchased List,Existing Customer - Replacement,19554
OPP00000211,211.0,ACC000164,Deal 211,Closed Won,115751.87,100.0,2022-11-25,2022-09-20,Purchased List,New Customer,19917
OPP00000212,212.0,ACC000217,Deal 212,Closed Won,316090.45,100.0,2023-01-17,2022-03-31,Web,New Customer,7460
OPP00000213,213.0,ACC000959,Deal 213,Closed Won,123631.33,100.0,2023-11-06,2023-02-23,Web,New Customer,18230
OPP00000214,214.0,ACC000544,Deal 214,Closed Won,48273.95,100.0,2024-03-29,2021-09-23,Other,New Customer,
OPP00000215,215.0,ACC000024,Deal 215,Closed Won,18930.65,100.0,2023-09-15,2023-02-15,Partner Referral,New Customer,25969
OPP00000216,216.0,ACC000578,Deal 216,Closed Won,150853.62,100.0,2023-03-24,2021-10-13,Purchased List,Existing Customer - Downgrade,
OPP00000217,217.0,ACC000360,Deal 217,Closed Won,71467.31,100.0,2022-01-06,2021-08-27,Web,Existing Customer - Downgrade,
OPP00000218,218.0,ACC000960,Deal 218,Closed Won,159688.67,100.0,2022-07-22,2022-02-24,Other,Existing Customer - Upgrade,44091
OPP00000219,219.0,ACC000319,Deal 219,Closed Won,187549.27,100.0,2022-08-05,2022-05-04,Purchased List,Existing Customer - Replacement,41338
OPP00000220,220.0,ACC000362,Deal 220,Closed Won,46682.15,100.0,2023-12-15,2023-03-20,Partner Referral,Existing Customer - Replacement,38535
OPP00000221,221.0,ACC000431,Deal 221,Closed Won,115576.94,100.0,2024-08-20,2023-08-22,Other,Existing Customer - Upgrade,24807
OPP00000222,222.0,ACC000494,Deal 222,Closed Won,44733.51,100.0,2025-10-11,2024-12-23,Web,New Customer,38907
OPP00000223,223.0,ACC000619,Deal 223,Closed Won,177329.92,100.0,2022-12-31,2022-02-16,Other,Existing Customer - Downgrade,43451
OPP00000224,224.0,ACC000103,Deal 224,Closed Won,23389.46,100.0,2025-05-13,2024-05-25,Other,New Customer,32620
OPP00000225,225.0,ACC000388,Deal 225,Closed Won,182936.7,100.0,2023-10-20,2021-10-08,Phone Inquiry,Existing Customer - Replacement,
OPP00000226,226.0,ACC000436,Deal 226,Closed Won,137596.29,100.0,2023-09-14,2021-10-19,Purchased List,Existing Customer - Upgrade,
OPP00000227,227.0,ACC000481,Deal 227,Closed Won,147487.42,100.0,2024-06-05,2021-11-08,Phone Inquiry,Existing Customer - Upgrade,
OPP00000228,228.0,ACC000392,Deal 228,Closed Won,159047.58,100.0,2022-12-30,2022-11-27,Phone Inquiry,New Customer,7461
OPP00000229,229.0,ACC000215,Deal 229,Closed Won,56911.04,100.0,2024-04-26,2023-08-11,Other,New Customer,5769
OPP00000230,230.0,ACC000233,Deal 230,Closed Won,279268.96,100.0,2023-08-05,2022-12-26,Purchased List,New Customer,5260
OPP00000231,231.0,ACC000840,Deal 231,Closed Won,166077.04,100.0,2024-03-21,2023-04-15,Web,Existing Customer - Replacement,18673
OPP00000232,232.0,ACC000031,Deal 232,Closed Won,106889.38,100.0,2024-05-19,2023-11-10,Phone Inquiry,Existing Customer - Downgrade,1107
OPP00000233,233.0,ACC000302,Deal 233,Closed Won,104549.25,100.0,2024-02-17,2021-09-23,Partner Referral,Existing Customer - Upgrade,
OPP00000234,234.0,ACC000689,Deal 234,Closed Won,169472.56,100.0,2023-09-25,2023-07-20,Web,Existing Customer - Replacement,29490
OPP00000235,235.0,ACC000031,Deal 235,Closed Won,55521.85,100.0,2024-07-12,2021-12-03,Phone Inquiry,Existing Customer - Replacement,
OPP00000236,236.0,ACC000558,Deal 236,Closed Won,131294.91,100.0,2022-03-06,2021-08-12,Purchased List,Existing Customer - Replacement,
OPP00000237,237.0,ACC000740,Deal 237,Closed Won,174016.75,100.0,2024-04-18,2021-10-08,Other,Existing Customer - Upgrade,
OPP00000238,238.0,ACC000858,Deal 238,Closed Won,59119.04,100.0,2023-07-25,2021-07-17,Other,Existing Customer - Replacement,
OPP00000239,239.0,ACC000408,Deal 239,Closed Won,107859.16,100.0,2023-11-13,2023-04-12,Purchased List,Existing Customer - Upgrade,31145
OPP00000240,240.0,ACC000153,Deal 240,Closed Won,170863.38,100.0,2023-01-29,2022-05-20,Partner Referral,Existing Customer - Upgrade,45761
OPP00000241,241.0,ACC000526,Deal 241,Closed Won,136131.49,100.0,2024-04-22,2024-01-23,Purchased List,Existing Customer - Replacement,17869
OPP00000242,242.0,ACC000853,Deal 242,Closed Won,35259.47,100.0,2025-07-20,2021-09-21,Phone Inquiry,Existing Customer - Replacement,
OPP00000243,243.0,ACC000546,Deal 243,Closed Won,91097.9,100.0,2023-04-05,2022-08-26,Purchased List,Existing Customer - Downgrade,36061
OPP00000244,244.0,ACC000572,Deal 244,Closed Won,192116.71,100.0,2024-10-13,2021-09-11,Partner Referral,Existing Customer - Downgrade,
OPP00000245,245.0,ACC000610,Deal 245,Closed Won,177503.45,100.0,2025-11-06,2021-08-02,Web,Existing Customer - Upgrade,
OPP00000246,246.0,ACC000813,Deal 246,Closed Won,172766.66,100.0,2025-02-09,2024-03-29,Partner Referral,Existing Customer - Upgrade,13032
OPP00000247,247.0,ACC000142,Deal 247,Closed Won,35692.6,100.0,2023-12-21,2021-07-23,Phone Inquiry,Existing Customer - Replacement,
OPP00000248,248.0,ACC000590,Deal 248,Closed Won,329823.26,100.0,2025-08-28,2025-02-25,Web,New Customer,38173
OPP00000249,249.0,ACC000711,Deal 249,Closed Won,175286.6,100.0,2024-09-01,2023-11-15,Web,Existing Customer - Downgrade,31011
OPP00000250,250.0,ACC000549,Deal 250,Closed Won,9070.69,100.0,2024-06-09,2021-10-12,Web,Existing Customer - Replacement,
OPP00000251,251.0,ACC000453,Deal 251,Closed Won,118737.98,100.0,2022-12-01,2021-08-09,Other,Existing Customer - Downgrade,
OPP00000252,252.0,ACC000072,Deal 252,Closed Won,130960.17,100.0,2022-11-25,2022-04-09,Partner Referral,Existing Customer - Downgrade,38470
OPP00000253,253.0,ACC000736,Deal 253,Closed Won,24023.11,100.0,2023-07-27,2023-01-21,Other,Existing Customer - Replacement,46221
OPP00000254,254.0,ACC000620,Deal 254,Closed Won,135617.64,100.0,2023-07-14,2021-11-07,Purchased List,New Customer,
OPP00000255,255.0,ACC000546,Deal 255,Closed Won,129954.8,100.0,2023-03-26,2022-05-24,Partner Referral,New Customer,14886
OPP00000256,256.0,ACC000657,Deal 256,Closed Won,210372.07,100.0,2023-01-28,2021-10-02,Other,Existing Customer - Upgrade,
OPP00000257,257.0,ACC000995,Deal 257,Closed Won,122316.11,100.0,2024-07-09,2021-08-07,Phone Inquiry,Existing Customer - Downgrade,
OPP00000258,258.0,ACC000121,Deal 258,Closed Won,183737.83,100.0,2023-11-28,2023-09-01,Phone Inquiry,Existing Customer - Upgrade,17557
OPP00000259,259.0,ACC000969,Deal 259,Closed Won,114960.51,100.0,2022-08-06,2021-08-02,Partner Referral,New Customer,
OPP00000260,260.0,ACC000483,Deal 260,Closed Won,157284.57,100.0,2024-04-09,2023-07-15,Purchased List,Existing Customer - Upgrade,18044
OPP00000261,261.0,ACC000045,Deal 261,Closed Won,119779.41,100.0,2023-05-19,2021-11-25,Partner Referral,Existing Customer - Replacement,
OPP00000262,262.0,ACC000593,Deal 262,Closed Won,160438.16,100.0,2022-02-25,2021-10-26,Web,Existing Customer - Upgrade,
OPP00000263,263.0,ACC000757,Deal 263,Closed Won,104571.58,100.0,2024-02-23,2021-07-23,Partner Referral,Existing Customer - Downgrade,
OPP00000264,264.0,ACC000230,Deal 264,Closed Won,55873.56,100.0,2022-02-09,2022-01-07,Purchased List,New Customer,29278
OPP00000265,265.0,ACC000937,Deal 265,Closed Won,68898.28,100.0,2025-07-05,2021-12-13,Partner Referral,New Customer,
OPP00000266,266.0,ACC000455,Deal 266,Closed Won,141618.48,100.0,2022-11-05,2022-05-09,Partner Referral,Existing Customer - Replacement,14523
OPP00000267,267.0,ACC000386,Deal 267,Closed Won,97600.5,100.0,2022-06-21,2021-07-20,Other,Existing Customer - Upgrade,
OPP00000268,268.0,ACC000758,Deal 268,Closed Won,74413.41,100.0,2024-01-15,2023-06-22,Purchased List,Existing Customer - Replacement,34914
OPP00000269,269.0,ACC000040,Deal 269,Closed Won,188524.17,100.0,2024-05-02,2023-11-04,Web,Existing Customer - Replacement,30603
OPP00000270,270.0,ACC000012,Deal 270,Closed Won,318963.98,100.0,2023-05-25,2021-09-14,Phone Inquiry,Existing Customer - Downgrade,
OPP00000271,271.0,ACC000555,Deal 271,Closed Won,73593.2,100.0,2022-03-25,2021-09-26,Partner Referral,Existing Customer - Downgrade,
OPP00000272,272.0,ACC000336,Deal 272,Closed Won,95097.53,100.0,2022-10-05,2021-08-16,Other,New Customer,
OPP00000273,273.0,ACC000193,Deal 273,Closed Won,48867.13,100.0,2023-02-24,2022-04-04,Phone Inquiry,Existing Customer - Downgrade,14576
OPP00000274,274.0,ACC000128,Deal 274,Closed Won,140418.63,100.0,2024-02-03,2021-11-02,Phone Inquiry,New Customer,
OPP00000275,275.0,ACC000448,Deal 275,Closed Won,28913.66,100.0,2022-04-19,2022-02-18,Partner Referral,Existing Customer - Upgrade,13755
OPP00000276,276.0,ACC000077,Deal 276,Closed Won,221597.5,100.0,2023-11-02,2021-11-09,Phone Inquiry,Existing Customer - Upgrade,
OPP00000277,277.0,ACC000480,Deal 277,Closed Won,176723.25,100.0,2022-01-06,2021-09-24,Other,New Customer,
OPP00000278,278.0,ACC000435,Deal 278,Closed Won,20337.05,100.0,2022-06-08,2021-10-23,Purchased List,Existing Customer - Replacement,
OPP00000279,279.0,ACC000361,Deal 279,Closed Won,83319.41,100.0,2025-04-07,2021-11-04,Purchased List,Existing Customer - Downgrade,
OPP00000280,280.0,ACC000750,Deal 280,Closed Won,139497.47,100.0,2022-10-10,2022-07-09,Phone Inquiry,Existing Customer - Upgrade,34696
OPP00000281,281.0,ACC000827,Deal 281,Closed Won,149193.2,100.0,2024-04-13,2021-09-13,Web,Existing Customer - Upgrade,
OPP00000282,282.0,ACC000341,Deal 282,Closed Won,145928.41,100.0,2023-11-23,2021-12-19,Phone Inquiry,Existing Customer - Upgrade,
OPP00000283,283.0,ACC000982,Deal 283,Closed Won,10576.65,100.0,2024-01-17,2021-11-16,Other,New Customer,
OPP00000284,284.0,ACC000255,Deal 284,Closed Won,231721.71,100.0,2022-05-04,2021-07-21,Phone Inquiry,New Customer,
OPP00000285,285.0,ACC000698,Deal 285,Closed Won,60542.66,100.0,2022-05-18,2021-10-28,Partner Referral,Existing Customer - Upgrade,
OPP00000286,286.0,ACC000601,Deal 286,Closed Won,9295.16,100.0,2024-02-13,2021-08-01,Purchased List,New Customer,
OPP00000287,287.0,ACC000473,Deal 287,Closed Won,41952.1,100.0,2025-10-19,2024-12-01,Web,Existing Customer - Upgrade,37763
OPP00000288,288.0,ACC000163,Deal 288,Closed Won,305698.96,100.0,2024-10-16,2024-06-30,Other,Existing Customer - Downgrade,18906
OPP00000289,289.0,ACC000724,Deal 289,Closed Won,330925.87,100.0,2024-01-23,2023-11-09,Phone Inquiry,Existing Customer - Upgrade,46463
OPP00000290,290.0,ACC000055,Deal 290,Closed Won,158680.04,100.0,2025-10-16,2021-09-01,Other,Existing Customer - Upgrade,
OPP00000291,291.0,ACC000155,Deal 291,Closed Won,101920.2,100.0,2023-09-05,2023-06-11,Phone Inquiry,Existing Customer - Replacement,41740
OPP00000292,292.0,ACC000405,Deal 292,Closed Won,93246.13,100.0,2024-01-24,2023-10-21,Partner Referral,Existing Customer - Downgrade,6337
OPP00000293,293.0,ACC000194,Deal 293,Closed Won,161114.85,100.0,2025-01-25,2024-08-03,Phone Inquiry,Existing Customer - Downgrade,5497
OPP00000294,294.0,ACC000396,Deal 294,Closed Won,23522.98,100.0,2024-06-10,2023-12-22,Phone Inquiry,New Customer,44605
OPP00000295,295.0,ACC000771,Deal 295,Closed Won,43643.93,100.0,2022-02-17,2021-12-12,Phone Inquiry,Existing Customer - Downgrade,
OPP00000296,296.0,ACC000585,Deal 296,Closed Won,121065.79,100.0,2022-06-08,2022-04-03,Other,New Customer,38185
OPP00000297,297.0,ACC000489,Deal 297,Closed Won,81902.07,100.0,2025-01-05,2024-03-19,Purchased List,New Customer,2569
OPP00000298,298.0,ACC000829,Deal 298,Closed Won,53378.97,100.0,2022-07-02,2022-01-28,Other,New Customer,31055
OPP00000299,299.0,ACC000316,Deal 299,Closed Won,73088.42,100.0,2023-05-25,2023-03-13,Purchased List,Existing Customer - Upgrade,7814
OPP00000300,300.0,ACC000752,Deal 300,Closed Won,117218.53,100.0,2024-07-22,2021-08-08,Web,Existing Customer - Downgrade,
OPP00000301,301.0,ACC000893,Deal 301,Closed Won,193591.51,100.0,2022-09-14,2022-05-18,Purchased List,Existing Customer - Replacement,22561
OPP00000302,302.0,ACC000782,Deal 302,Closed Won,117724.24,100.0,2023-04-10,2021-11-22,Other,Existing Customer - Downgrade,
OPP00000303,303.0,ACC000222,Deal 303,Closed Won,155820.47,100.0,2022-06-11,2021-10-11,Purchased List,Existing Customer - Downgrade,
OPP00000304,304.0,ACC000184,Deal 304,Closed Won,21255.43,100.0,2025-07-20,2025-01-22,Other,New Customer,39126
OPP00000305,305.0,ACC000455,Deal 305,Closed Won,163283.31,100.0,2025-07-02,2024-07-19,Phone Inquiry,Existing Customer - Replacement,40212
OPP00000306,306.0,ACC000801,Deal 306,Closed Won,201382.34,100.0,2022-03-08,2021-08-07,Phone Inquiry,New Customer,
OPP00000307,307.0,ACC000797,Deal 307,Closed Won,47993.18,100.0,2023-12-26,2021-09-25,Other,Existing Customer - Downgrade,
OPP00000308,308.0,ACC000114,Deal 308,Closed Won,31765.78,100.0,2022-12-12,2022-03-30,Phone Inquiry,New Customer,30016
OPP00000309,309.0,ACC000495,Deal 309,Closed Won,87072.69,100.0,2023-02-19,2023-01-04,Other,New Customer,11933
OPP00000310,310.0,ACC000919,Deal 310,Closed Won,152749.22,100.0,2023-06-19,2021-08-08,Web,Existing Customer - Downgrade,
OPP00000311,311.0,ACC000850,Deal 311,Closed Won,135630.2,100.0,2022-07-28,2021-11-04,Partner Referral,Existing Customer - Downgrade,
OPP00000312,312.0,ACC000984,Deal 312,Closed Won,284347.7,100.0,2023-09-15,2021-09-05,Web,Existing Customer - Upgrade,
OPP00000313,313.0,ACC000697,Deal 313,Closed Won,131693.38,100.0,2023-02-21,2022-11-29,Other,Existing Customer - Replacement,8247
OPP00000314,314.0,ACC000904,Deal 314,Closed Won,90334.92,100.0,2025-09-15,2021-10-17,Other,Existing Customer - Downgrade,
OPP00000315,315.0,ACC000018,Deal 315,Closed Won,5294.37,100.0,2022-03-18,2022-02-12,Partner Referral,Existing Customer - Replacement,7168
OPP00000316,316.0,ACC000457,Deal 316,Closed Won,74000.75,100.0,2023-01-13,2022-04-19,Phone Inquiry,Existing Customer - Downgrade,47781
OPP00000317,317.0,ACC000853,Deal 317,Closed Won,88411.87,100.0,2023-10-28,2021-08-09,Other,Existing Customer - Downgrade,
OPP00000318,318.0,ACC000593,Deal 318,Closed Won,107655.15,100.0,2022-07-15,2021-11-15,Partner Referral,Existing Customer - Downgrade,
OPP00000319,319.0,ACC000848,Deal 319,Closed Won,124659.26,100.0,2025-09-02,2025-07-30,Partner Referral,Existing Customer - Replacement,7332
OPP00000320,320.0,ACC000742,Deal 320,Closed Won,202864.34,100.0,2022-10-28,2022-07-12,Phone Inquiry,New Customer,11220
OPP00000321,321.0,ACC000141,Deal 321,Closed Won,139835.0,100.0,2023-01-20,2022-02-11,Purchased List,Existing Customer - Upgrade,3575
OPP00000322,322.0,ACC000216,Deal 322,Closed Won,242380.48,100.0,2023-05-29,2022-06-22,Phone Inquiry,Existing Customer - Downgrade,13036
OPP00000323,323.0,ACC000035,Deal 323,Closed Won,28363.75,100.0,2024-03-23,2023-07-31,Other,New Customer,37678
OPP00000324,324.0,ACC000725,Deal 324,Closed Won,251569.33,100.0,2023-03-19,2022-08-07,Purchased List,New Customer,5617
OPP00000325,325.0,ACC000800,Deal 325,Closed Won,259722.11,100.0,2025-12-16,2025-02-05,Phone Inquiry,Existing Customer - Downgrade,9266
OPP00000326,326.0,ACC000907,Deal 326,Closed Won,217231.73,100.0,2025-08-26,2025-04-05,Web,New Customer,10040
OPP00000327,327.0,ACC000752,Deal 327,Closed Won,186160.31,100.0,2025-02-10,2024-05-02,Phone Inquiry,Existing Customer - Replacement,13019
OPP00000328,328.0,ACC000188,Deal 328,Closed Won,8892.97,100.0,2022-11-17,2022-08-22,Other,New Customer,45684
OPP00000329,329.0,ACC000340,Deal 329,Closed Won,135463.88,100.0,2024-02-17,2023-08-09,Purchased List,Existing Customer - Replacement,48373
OPP00000330,330.0,ACC000509,Deal 330,Closed Won,209657.01,100.0,2024-04-28,2021-11-20,Phone Inquiry,Existing Customer - Downgrade,
OPP00000331,331.0,ACC000548,Deal 331,Closed Won,201181.82,100.0,2024-04-20,2023-12-29,Web,Existing Customer - Upgrade,20385
OPP00000332,332.0,ACC000748,Deal 332,Closed Won,158630.96,100.0,2023-12-15,2021-08-19,Partner Referral,Existing Customer - Upgrade,
OPP00000333,333.0,ACC000874,Deal 333,Closed Won,144612.96,100.0,2022-12-01,2022-03-30,Other,Existing Customer - Upgrade,45994
OPP00000334,334.0,ACC000051,Deal 334,Closed Won,50386.58,100.0,2025-03-14,2024-12-09,Web,Existing Customer - Replacement,43917
OPP00000335,335.0,ACC000446,Deal 335,Closed Won,163183.98,100.0,2022-03-24,2022-01-14,Web,Existing Customer - Upgrade,41877
OPP00000336,336.0,ACC000739,Deal 336,Closed Won,30902.31,100.0,2022-09-14,2022-01-02,Partner Referral,Existing Customer - Downgrade,27135
OPP00000337,337.0,ACC000960,Deal 337,Closed Won,39060.2,100.0,2024-09-21,2023-09-27,Purchased List,Existing Customer - Downgrade,1408
OPP00000338,338.0,ACC000364,Deal 338,Closed Won,86898.0,100.0,2023-11-08,2023-02-23,Phone Inquiry,New Customer,39177
OPP00000339,339.0,ACC000013,Deal 339,Closed Won,43671.38,100.0,2023-11-30,2021-12-11,Web,Existing Customer - Replacement,
OPP00000340,340.0,ACC000574,Deal 340,Closed Won,85099.63,100.0,2023-09-25,2023-03-13,Other,Existing Customer - Replacement,23698
OPP00000341,341.0,ACC000189,Deal 341,Closed Won,141663.14,100.0,2023-06-24,2021-09-11,Partner Referral,Existing Customer - Upgrade,
OPP00000342,342.0,ACC000565,Deal 342,Closed Won,150676.37,100.0,2022-08-18,2021-10-31,Purchased List,Existing Customer - Downgrade,
OPP00000343,343.0,ACC000085,Deal 343,Closed Won,176506.68,100.0,2024-03-08,2021-07-28,Web,Existing Customer - Replacement,
OPP00000344,344.0,ACC000694,Deal 344,Closed Won,178866.59,100.0,2023-06-23,2021-10-22,Purchased List,New Customer,
OPP00000345,345.0,ACC000443,Deal 345,Closed Won,126369.23,100.0,2024-05-28,2023-06-20,Web,Existing Customer - Replacement,24651
OPP00000346,346.0,ACC000960,Deal 346,Closed Won,208763.29,100.0,2025-07-04,2021-09-20,Web,Existing Customer - Replacement,
OPP00000347,347.0,ACC000283,Deal 347,Closed Won,62449.66,100.0,2023-11-16,2023-05-30,Other,Existing Customer - Replacement,38760
OPP00000348,348.0,ACC000130,Deal 348,Closed Won,12244.75,100.0,2024-08-08,2023-11-09,Purchased List,Existing Customer - Downgrade,45116
OPP00000349,349.0,ACC000558,Deal 349,Closed Won,12153.33,100.0,2022-01-21,2021-10-19,Partner Referral,Existing Customer - Downgrade,
OPP00000350,350.0,ACC000756,Deal 350,Closed Won,11196.58,100.0,2024-12-30,2024-10-01,Other,New Customer,48948
OPP00000351,351.0,ACC000583,Deal 351,Closed Won,110246.98,100.0,2025-12-16,2025-02-14,Web,Existing Customer - Replacement,31033
OPP00000352,352.0,ACC000549,Deal 352,Closed Won,37788.72,100.0,2023-07-18,2023-06-12,Purchased List,Existing Customer - Upgrade,34258
OPP00000353,353.0,ACC000924,Deal 353,Closed Won,14501.38,100.0,2023-05-03,2021-10-27,Partner Referral,Existing Customer - Downgrade,
OPP00000354,354.0,ACC000339,Deal 354,Closed Won,264800.85,100.0,2023-04-17,2022-11-02,Other,New Customer,169
OPP00000355,355.0,ACC000016,Deal 355,Closed Won,92035.82,100.0,2025-11-09,2025-03-21,Phone Inquiry,Existing Customer - Replacement,5043
OPP00000356,356.0,ACC000462,Deal 356,Closed Won,197702.79,100.0,2023-11-07,2021-11-24,Purchased List,Existing Customer - Replacement,
OPP00000357,357.0,ACC000537,Deal 357,Closed Won,108122.02,100.0,2022-02-08,2021-12-06,Other,Existing Customer - Upgrade,
OPP00000358,358.0,ACC000592,Deal 358,Closed Won,76796.81,100.0,2023-03-20,2021-08-18,Partner Referral,Existing Customer - Replacement,
OPP00000359,359.0,ACC000133,Deal 359,Closed Won,113739.73,100.0,2023-10-18,2021-10-30,Other,Existing Customer - Replacement,
