sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
536,2022-05-12,777,44,54,400,925,117490.69,1
537,2022-05-12,677,70,96,403,660,113505.25,19
538,2022-05-12,820,55,110,400,826,15062.45,10
539,2022-05-12,616,21,40,403,329,75748.17,9
540,2022-05-12,176,54,134,403,902,6916.65,1
541,2022-05-12,890,93,169,402,472,123363.12,16
542,2022-05-13,298,53,3,402,971,142758.07,13
543,2022-05-13,617,52,6,400,435,162658.26,9
544,2022-05-13,427,17,111,402,960,85601.15,10
545,2022-05-13,270,26,53,403,494,107457.43,10
546,2022-05-14,816,49,72,403,139,72005.82,18
547,2022-05-14,305,57,27,402,410,111118.36,7
548,2022-05-14,545,29,4,402,468,98650.3,14
549,2022-05-15,762,11,25,400,606,113739.73,18
550,2022-05-15,259,61,25,400,162,157324.81,9
551,2022-05-15,51,71,70,402,244,206618.32,12
552,2022-05-15,798,16,109,400,72,84357.11,14
553,2022-05-16,530,39,120,402,569,178509.05,9
554,2022-05-16,922,58,149,403,894,226709.73,8
555,2022-05-16,46,45,174,401,832,145822.11,8
556,2022-05-17,83,51,47,401,353,87004.3,16
557,2022-05-17,538,53,152,403,281,253841.31,12
558,2022-05-17,901,91,73,401,190,39312.36,18
559,2022-05-17,347,59,83,400,933,22740.22,1
560,2022-05-17,99,78,73,403,406,61079.54,12
561,2022-05-17,36,94,19,400,581,104967.96,5
562,2022-05-17,773,21,156,403,22,154035.6,11
563,2022-05-17,792,29,111,400,404,158692.37,6
564,2022-05-18,453,19,191,403,681,153334.02,16
565,2022-05-18,66,93,60,403,707,302825.44,13
566,2022-05-18,773,86,83,401,984,104100.53,16
567,2022-05-18,411,12,101,402,173,135943.07,19
568,2022-05-18,79,52,29,403,647,14969.17,7
569,2022-05-19,882,30,99,401,127,155654.62,15
570,2022-05-19,448,36,10,403,525,278299.88,19
571,2022-05-19,470,21,65,401,465,114570.87,15
572,2022-05-19,324,17,57,403,605,106822.62,9
573,2022-05-19,751,16,196,403,549,75781.44,2
574,2022-05-19,264,88,14,402,666,138713.78,5
575,2022-05-19,149,64,4,401,540,74319.44,13
576,2022-05-19,708,47,38,402,199,130178.11,19
577,2022-05-19,715,98,115,401,884,25653.06,8
578,2022-05-20,717,51,56,402,464,104884.45,12
579,2022-05-20,829,98,2,402,93,13339.68,13
580,2022-05-20,296,62,163,400,889,36923.38,1
581,2022-05-21,500,41,47,401,29,143873.47,17
582,2022-05-21,297,81,55,401,923,86047.78,19
583,2022-05-21,195,93,158,400,124,31589.92,18
584,2022-05-21,139,70,85,400,95,54388.77,8
585,2022-05-22,112,99,34,402,532,123117.47,14
586,2022-05-22,952,41,188,402,580,100482.63,17
587,2022-05-22,1000,29,158,400,295,28151.6,9
588,2022-05-22,488,36,109,402,222,45582.57,19
589,2022-05-22,307,85,169,400,13,9416.36,7
590,2022-05-23,293,12,170,400,425,139078.06,2
591,2022-05-23,819,25,47,402,149,61826.94,3
592,2022-05-23,267,7,80,402,768,179894.29,18
593,2022-05-24,917,39,68,403,293,241311.36,7
594,2022-05-24,671,64,43,403,647,146016.34,13
595,2022-05-24,624,41,82,401,679,29054.63,11
596,2022-05-24,10,5,40,402,199,177883.31,2
597,2022-05-24,140,60,186,403,582,32210.55,18
598,2022-05-24,904,36,11,403,970,67762.41,5
599,2022-05-24,657,26,4,403,984,161219.53,7
600,2022-05-25,59,21,45,400,58,84962.85,10
601,2022-05-25,355,26,36,402,457,173235.85,20
602,2022-05-25,998,70,49,401,391,49587.77,18
603,2022-05-25,759,2,11,403,541,87242.27,10
604,2022-05-25,804,34,174,403,650,58373.04,14
605,2022-05-26,365,25,151,401,349,176435.73,17
606,2022-05-26,963,86,73,402,640,216382.68,12
607,2022-05-26,910,25,200,401,927,27123.44,5
608,2022-05-26,745,23,109,401,866,97846.6,11
609,2022-05-26,153,45,79,400,410,49758.75,3
610,2022-05-26,788,31,156,400,103,21958.63,13
611,2022-05-26,45,61,90,401,991,104756.04,10
612,2022-05-27,544,26,124,401,114,156540.42,5
613,2022-05-27,517,17,170,400,554,94359.67,10
614,2022-05-27,608,67,21,401,642,26503.51,18
615,2022-05-27,197,10,15,403,90,64320.84,4
616,2022-05-27,134,56,107,401,469,107236.21,4
617,2022-05-28,483,10,40,400,142,98774.98,20
618,2022-05-28,710,98,144,401,109,170235.08,16
619,2022-05-28,286,67,180,401,192,79829.21,10
620,2022-05-28,348,56,122,401,740,73752.55,6
621,2022-05-28,960,68,35,402,857,209344.37,17
622,2022-05-28,535,19,156,400,859,93109.35,20
623,2022-05-29,186,90,106,403,758,202651.96,20
624,2022-05-29,337,35,105,402,230,217969.13,13
625,2022-05-29,953,75,163,403,757,77853.13,7
626,2022-05-29,984,24,54,403,638,252738.7,6
627,2022-05-29,486,41,110,401,257,129346.04,12
628,2022-05-29,84,83,173,403,456,46979.2,3
629,2022-05-29,936,53,144,402,663,26232.28,8
630,2022-05-29,153,99,113,400,884,18520.31,15
631,2022-06-01,806,31,135,401,134,78465.15,16
632,2022-06-01,109,6,87,403,258,12897.48,9
633,2022-06-01,641,5,146,401,300,118326.72,8
634,2022-06-01,905,50,39,402,258,26500.49,14
635,2022-06-01,421,10,54,401,13,172024.38,2
636,2022-06-01,864,55,163,403,880,123930.24,19
637,2022-06-01,508,75,68,402,316,166130.31,9
638,2022-06-01,818,14,187,403,325,273521.91,7
639,2022-06-01,185,75,3,401,408,169774.5,4
640,2022-06-01,594,9,117,400,396,131966.94,1
641,2022-06-01,649,34,153,400,788,15101.53,3
642,2022-06-02,162,77,112,403,873,215449.41,19
643,2022-06-02,398,83,45,403,887,100106.48,16
644,2022-06-02,698,71,26,402,930,88528.41,14
645,2022-06-02,413,50,71,402,757,63301.51,19
646,2022-06-02,56,40,174,403,78,166064.48,15
647,2022-06-02,860,14,14,401,243,103214.72,13
648,2022-06-03,396,53,36,401,895,139993.64,8
649,2022-06-03,736,51,35,403,52,57604.7,2
650,2022-06-03,362,29,52,402,658,161080.42,13
651,2022-06-03,127,50,129,400,338,86662.59,12
652,2022-06-03,351,86,86,403,201,82196.8,11
653,2022-06-03,640,82,145,400,989,143590.84,9
654,2022-06-03,297,67,84,400,258,186218.93,5
655,2022-06-03,803,16,181,402,721,3306.89,8
656,2022-06-03,599,51,3,403,321,308104.69,19
657,2022-06-03,383,61,123,403,57,293503.06,6
658,2022-06-04,805,45,181,403,691,319899.56,9
659,2022-06-04,942,78,150,401,20,21224.02,19
660,2022-06-04,838,77,14,400,668,149920.59,10
661,2022-06-04,626,20,27,400,708,79062.97,5
662,2022-06-04,410,58,147,402,462,78071.09,19
663,2022-06-04,170,37,26,403,130,146517.63,3
664,2022-06-04,649,59,79,400,437,71385.2,11
665,2022-06-04,441,79,66,402,511,220672.84,16
666,2022-06-04,904,41,180,402,902,198306.2,5
667,2022-06-04,160,90,121,401,313,2391.77,5
668,2022-06-04,690,37,156,401,776,44662.56,20
669,2022-06-05,454,59,178,403,512,273922.71,1
670,2022-06-05,474,47,166,400,862,143473.6,2
671,2022-06-05,117,28,82,401,965,28753.39,9
672,2022-06-05,835,80,172,400,404,41065.13,17
673,2022-06-05,439,21,40,401,699,148320.19,7
674,2022-06-05,456,51,168,401,698,90140.22,3
675,2022-06-05,23,50,143,403,979,4911.72,12
676,2022-06-05,68,13,40,401,618,68774.3,9
677,2022-06-05,961,89,87,400,162,57006.64,11
678,2022-06-05,603,99,196,402,121,38298.15,12
679,2022-06-05,701,91,151,400,64,9455.44,4
680,2022-06-05,916,35,145,401,637,152873.21,19
681,2022-06-05,542,46,15,402,666,148992.22,1
682,2022-06-05,213,89,183,401,725,176719.3,18
683,2022-06-05,987,2,175,400,759,187918.43,12
684,2022-06-05,714,94,181,400,604,46945.47,12
685,2022-06-06,62,27,78,403,588,251803.11,8
686,2022-06-06,859,58,139,400,254,178775.63,16
687,2022-06-06,847,6,120,400,395,54955.19,12
688,2022-06-06,518,78,79,401,615,30648.99,2
689,2022-06-06,121,37,28,402,386,209724.0,17
690,2022-06-07,562,23,173,401,663,110106.25,14
691,2022-06-07,291,2,7,400,474,3907.28,20
692,2022-06-07,708,33,42,400,714,161407.95,17
693,2022-06-07,443,94,199,400,655,168186.89,15
694,2022-06-07,644,15,163,403,169,152264.68,8
695,2022-06-07,807,76,95,400,946,173969.76,14
696,2022-06-07,439,33,20,401,902,8840.4,19
697,2022-06-07,30,50,25,401,444,66737.04,8
698,2022-06-07,902,41,183,400,343,137632.34,18
699,2022-06-08,757,82,118,402,999,57000.36,6
700,2022-06-08,341,75,84,403,228,99905.97,11
701,2022-06-08,695,93,91,402,98,82048.39,9
702,2022-06-08,965,51,142,402,322,214572.91,7
703,2022-06-08,375,81,119,401,514,13358.06,9
704,2022-06-08,564,34,39,403,774,53962.61,11
705,2022-06-08,324,15,147,401,382,25032.9,16
706,2022-06-08,210,67,31,402,985,21696.47,1
707,2022-06-08,829,35,175,401,668,150871.3,9
708,2022-06-08,366,77,188,403,442,237736.03,3
709,2022-06-08,810,11,155,401,462,3915.19,1
710,2022-06-08,619,82,176,400,25,107351.36,19
711,2022-06-08,864,78,2,400,413,159239.48,11
712,2022-06-09,627,99,134,401,783,25971.98,9
713,2022-06-09,910,68,95,402,951,148523.03,10
714,2022-06-09,340,43,63,402,444,29874.37,16
715,2022-06-09,163,48,199,401,993,113029.55,10
716,2022-06-09,682,63,61,402,236,152723.64,6
717,2022-06-09,974,8,126,402,13,177771.66,5
718,2022-06-09,325,25,127,403,863,143009.3,5
719,2022-06-09,272,73,133,400,368,22271.27,7
720,2022-06-09,683,92,107,401,719,166426.2,18
721,2022-06-09,928,89,101,401,397,116342.49,10
722,2022-06-09,825,35,82,403,197,227344.54,9
723,2022-06-09,190,42,56,401,598,65461.36,3
724,2022-06-09,400,53,104,401,999,18974.15,8
725,2022-06-10,824,18,121,400,33,66286.22,13
726,2022-06-10,806,83,170,400,318,83829.77,11
727,2022-06-10,534,49,157,402,946,31617.37,16
728,2022-06-10,61,13,71,401,899,145645.08,7
729,2022-06-10,781,73,162,402,655,112347.52,14
730,2022-06-10,108,3,174,403,955,282576.78,8
731,2022-06-10,346,7,86,400,716,17641.25,6
732,2022-06-10,750,85,146,402,550,124569.7,9
733,2022-06-10,771,84,165,403,227,191458.64,2
734,2022-06-10,614,17,167,400,323,46300.66,20
735,2022-06-10,282,1,102,400,604,95922.62,10
736,2022-06-10,492,90,10,403,539,300319.22,7
737,2022-06-11,263,57,14,400,243,13382.25,12
738,2022-06-11,91,69,77,402,910,138937.09,8
739,2022-06-11,634,44,86,401,741,7228.12,7
740,2022-06-11,299,9,21,400,847,26080.84,16
741,2022-06-11,432,94,38,400,159,174751.12,17
742,2022-06-11,941,56,174,400,997,43526.69,15
743,2022-06-11,413,86,91,400,331,38584.04,5
744,2022-06-11,75,84,61,400,509,48156.71,7
745,2022-06-11,858,85,1,402,157,50185.37,7
746,2022-06-11,422,2,53,402,751,54453.2,18
747,2022-06-11,410,68,35,402,819,16713.57,12
748,2022-06-12,885,21,145,401,748,15466.27,9
749,2022-06-12,314,6,172,402,160,166197.31,10
750,2022-06-12,218,82,6,402,153,67614.0,7
751,2022-06-12,607,73,22,400,79,134252.64,18
752,2022-06-12,970,80,18,400,83,111766.44,7
753,2022-06-12,753,64,104,400,696,71307.04,17
754,2022-06-12,234,82,115,402,170,27170.66,8
755,2022-06-12,116,3,162,402,702,66049.88,13
756,2022-06-12,877,10,44,400,780,58862.47,17
757,2022-06-12,46,54,168,400,124,3438.32,19
758,2022-06-12,75,21,140,402,533,28377.24,20
759,2022-06-12,517,8,53,402,422,158309.71,17
760,2022-06-12,174,65,170,401,403,102045.35,13
761,2022-06-12,471,75,80,402,921,205031.87,8
762,2022-06-13,785,86,22,402,790,115363.87,13
763,2022-06-13,416,28,107,401,894,153085.82,1
764,2022-06-13,809,70,74,403,759,43069.83,19
765,2022-06-13,961,20,117,401,296,114375.94,2
766,2022-06-13,959,48,175,403,731,61647.6,16
767,2022-06-13,813,11,163,403,368,41967.22,13
768,2022-06-13,876,65,75,400,635,173305.4,7
769,2022-06-13,678,47,84,401,522,145857.7,13
770,2022-06-13,598,80,16,402,962,24578.83,8
771,2022-06-13,18,50,112,400,989,93695.54,20
772,2022-06-13,281,81,131,402,734,174755.31,4
773,2022-06-13,871,4,123,402,539,203355.86,5
774,2022-06-13,497,7,70,400,783,97895.69,19
775,2022-06-13,936,6,175,401,141,19682.7,17
776,2022-06-13,501,90,108,403,80,31341.72,19
777,2022-06-13,573,3,51,403,486,302825.44,14
778,2022-06-13,913,97,17,400,231,174047.92,1
779,2022-06-14,219,84,154,403,730,118383.47,9
780,2022-06-14,989,80,194,400,947,87307.17,5
781,2022-06-14,618,41,154,403,454,247058.41,20
782,2022-06-14,803,85,29,402,125,21361.27,20
783,2022-06-14,437,98,4,400,663,181999.02,5
784,2022-06-14,681,60,172,400,306,39326.32,14
785,2022-06-14,556,58,180,403,677,192995.54,7
786,2022-06-14,759,93,141,402,690,4111.28,6
787,2022-06-15,428,27,175,400,88,11624.13,9
788,2022-06-15,488,13,110,401,436,35981.74,16
789,2022-06-15,665,34,8,401,556,60199.79,18
790,2022-06-15,6,77,179,403,372,11494.1,4
791,2022-06-15,860,76,109,401,811,156700.0,15
792,2022-06-15,979,5,85,402,622,145215.91,12
793,2022-06-15,708,72,3,403,982,122059.06,19
794,2022-06-16,844,43,27,400,390,3164.76,3
795,2022-06-16,822,39,183,403,78,69633.36,7
796,2022-06-16,930,70,122,400,296,103522.24,9
797,2022-06-16,784,18,113,402,832,19149.07,16
798,2022-06-16,528,3,65,402,870,207489.71,12
799,2022-06-16,490,40,125,401,893,64611.14,5
800,2022-06-16,881,96,105,401,314,170359.07,3
801,2022-06-16,683,80,189,403,444,50220.26,12
802,2022-06-16,647,81,128,402,622,125038.89,16
803,2022-06-16,846,84,135,400,819,20610.61,20
804,2022-06-17,556,68,34,400,357,28190.68,7
805,2022-06-17,745,31,85,402,504,72082.82,18
806,2022-06-17,33,75,157,400,963,117392.99,4
807,2022-06-17,569,15,187,402,113,30835.31,3
808,2022-06-17,764,92,183,402,814,42163.79,19
809,2022-06-17,680,72,100,403,799,151930.64,14
810,2022-06-17,700,15,2,403,887,310877.96,11
811,2022-06-17,908,64,49,401,581,167648.61,15
812,2022-06-17,549,75,40,400,215,15121.07,12
813,2022-06-18,588,21,35,403,403,117982.67,11
814,2022-06-18,471,39,184,400,695,59546.36,5
815,2022-06-18,694,65,98,400,540,167854.94,18
816,2022-06-18,186,47,139,403,13,193029.04,3
817,2022-06-18,328,91,19,400,433,2930.52,18
818,2022-06-18,187,36,155,403,311,233893.66,14
819,2022-06-18,146,36,42,403,336,319933.06,14
820,2022-06-18,987,67,162,400,733,171039.24,6
821,2022-06-19,864,92,145,400,482,35477.66,8
822,2022-06-19,367,1,99,401,768,65603.26,16
823,2022-06-19,822,25,195,401,469,26946.41,3
824,2022-06-19,850,98,147,403,345,291665.38,12
825,2022-06-19,301,79,76,401,835,12365.95,9
826,2022-06-19,20,20,193,400,42,108738.45,9
827,2022-06-19,657,17,8,401,92,73256.61,17
828,2022-06-19,130,42,71,400,522,25436.03,11
829,2022-06-19,707,42,15,403,463,149257.4,3
830,2022-06-20,296,12,53,401,110,67622.84,14
831,2022-06-20,647,71,142,402,898,120011.56,15
832,2022-06-20,203,22,52,402,700,187067.05,8
833,2022-06-20,785,9,115,401,936,19842.27,12
834,2022-06-20,52,44,70,403,144,76884.04,5
835,2022-06-20,410,89,11,400,193,165041.66,6
836,2022-06-20,470,22,128,402,671,56821.71,12
837,2022-06-20,779,33,78,400,695,125187.77,19
838,2022-06-20,810,5,7,402,246,63793.03,12
839,2022-06-20,288,20,6,401,227,160934.1,13
840,2022-06-20,155,70,174,402,981,67993.87,14
841,2022-06-20,284,57,61,402,577,146310.84,20
842,2022-06-21,480,9,85,402,745,9474.05,8
843,2022-06-21,933,87,64,401,29,7511.68,16
844,2022-06-21,249,30,106,400,942,117119.43,2
845,2022-06-21,155,84,167,403,366,57671.47,8
846,2022-06-21,353,66,40,401,838,176028.42,8
847,2022-06-21,432,72,133,403,769,171544.25,11
848,2022-06-21,945,24,186,402,176,31215.18,2
849,2022-06-21,91,100,171,401,428,16387.44,1
850,2022-06-21,230,57,45,403,700,137830.07,4
851,2022-06-21,627,2,191,402,777,147874.96,18
852,2022-06-21,896,82,101,403,159,230485.35,13
853,2022-06-21,801,86,170,401,343,100008.09,9
854,2022-06-21,289,3,199,400,477,10471.28,6
855,2022-06-21,968,25,175,400,80,77011.52,20
856,2022-06-21,372,6,78,401,958,107431.14,19
857,2022-06-21,826,38,196,403,90,61881.61,13
858,2022-06-22,410,19,134,401,45,167134.76,2
859,2022-06-22,151,89,83,400,675,114345.23,5
860,2022-06-22,963,1,142,403,31,122292.84,8
861,2022-06-22,603,70,181,403,326,236299.39,12
862,2022-06-22,450,26,179,401,702,112214.46,17
863,2022-06-22,472,7,136,400,591,7072.04,13
864,2022-06-22,322,51,53,400,175,77500.02,10
865,2022-06-22,249,100,94,401,855,85941.47,4
866,2022-06-22,603,94,177,400,665,139058.52,4
867,2022-06-22,421,66,171,400,366,103033.74,2
868,2022-06-22,105,85,91,402,172,57022.7,6
869,2022-06-23,643,50,189,401,880,139160.87,16
870,2022-06-23,517,4,8,401,134,173512.66,18
871,2022-06-23,426,57,46,401,943,107626.08,10
872,2022-06-23,766,31,36,400,331,29870.88,4
873,2022-06-23,902,78,32,403,483,330558.33,15
874,2022-06-23,477,34,133,403,894,43203.59,4
875,2022-06-23,150,12,101,402,927,199222.25,14
876,2022-06-23,481,5,31,402,428,114224.27,10
877,2022-06-23,423,65,142,401,792,121568.71,8
878,2022-06-24,508,10,198,401,825,28186.5,9
879,2022-06-24,42,49,85,400,29,57026.18,20
880,2022-06-24,840,77,94,402,789,44956.82,9
881,2022-06-24,935,54,40,400,639,12053.77,1
882,2022-06-24,650,84,100,402,303,119497.71,7
883,2022-06-24,244,39,134,403,622,161486.8,10
884,2022-06-24,571,75,139,400,692,101568.48,2
885,2022-06-24,526,76,11,401,406,112055.11,17
886,2022-06-24,403,79,108,400,280,182682.91,17
887,2022-06-24,789,21,89,400,978,137632.34,17
888,2022-06-24,570,69,5,400,943,145231.96,10
889,2022-06-24,602,93,172,402,277,78853.15,2
890,2022-06-24,664,78,138,400,605,131165.81,17
891,2022-06-24,707,85,196,403,266,204155.6,14
892,2022-06-24,819,5,16,401,834,153457.78,19
893,2022-06-24,270,34,97,402,259,110381.2,7
894,2022-06-25,183,55,82,401,402,132056.73,5
895,2022-06-25,766,71,102,401,978,39560.33,16
896,2022-06-25,283,55,81,401,515,37788.72,10
897,2022-06-25,859,20,150,402,609,84215.92,19
898,2022-06-25,510,9,99,400,381,176333.62,18
899,2022-06-25,164,74,146,400,638,161447.03,5
900,2022-06-25,328,74,24,402,794,95700.94,20
901,2022-06-26,994,91,83,402,737,195334.28,9
902,2022-06-26,811,34,32,402,598,205188.19,14
903,2022-06-26,186,38,192,403,366,104717.43,17
904,2022-06-26,210,6,184,403,836,264700.59,19
905,2022-06-26,388,6,77,402,868,187781.89,8
906,2022-06-26,407,3,116,403,865,199745.17,11
907,2022-06-26,292,75,69,400,155,168558.14,3
908,2022-06-26,992,34,53,400,182,56674.47,11
909,2022-06-26,526,22,105,401,749,14846.12,17
910,2022-06-26,279,70,67,401,13,32438.28,9
911,2022-06-27,609,31,173,401,922,2267.79,15
912,2022-06-27,667,79,175,400,455,162365.17,4
913,2022-06-27,576,4,96,400,497,81895.56,3
914,2022-06-27,360,2,140,400,473,187176.15,5
915,2022-06-27,287,1,135,402,718,14702.59,3
916,2022-06-27,622,16,185,403,838,16639.83,10
917,2022-06-27,375,32,105,402,109,59190.23,18
918,2022-06-27,858,23,200,402,331,8669.65,20
919,2022-06-27,69,75,76,400,713,163107.45,1
920,2022-06-27,889,72,145,400,488,56342.29,8
921,2022-06-27,317,39,137,402,958,136032.4,6
922,2022-06-27,445,57,16,402,658,53469.93,16
923,2022-06-27,932,89,156,403,766,193897.87,16
924,2022-06-27,761,5,186,400,771,8146.5,2
925,2022-06-27,977,19,101,400,583,118135.27,10
926,2022-06-27,953,62,69,403,319,183138.61,19
927,2022-06-27,733,95,17,402,759,57782.42,7
928,2022-06-27,699,61,200,403,739,287288.22,16
929,2022-06-27,296,39,130,403,802,270982.43,14
930,2022-06-27,706,45,8,403,757,226977.01,12
931,2022-06-28,903,57,145,402,558,135719.53,4
932,2022-06-28,336,18,142,400,680,194384.97,14
933,2022-06-28,48,96,120,402,631,152723.64,12
934,2022-06-28,346,38,189,403,108,115610.21,13
935,2022-06-28,135,29,68,401,899,97067.1,5
936,2022-06-28,781,96,10,400,664,61441.26,6
937,2022-06-28,488,39,156,403,577,10826.02,14
938,2022-06-28,643,84,12,402,47,48308.61,17
939,2022-06-28,834,28,198,403,565,37857.34,13
940,2022-06-28,891,63,60,400,783,97309.72,12
941,2022-06-28,186,1,33,401,266,87270.18,9
942,2022-06-29,432,62,71,402,33,114134.95,3
943,2022-06-29,582,58,105,402,335,100951.82,20
944,2022-06-29,825,85,164,400,76,177408.08,4
945,2022-06-29,447,28,134,403,552,242881.77,9
946,2022-06-29,505,22,72,402,380,67100.15,11
947,2022-06-29,226,74,74,402,690,92773.68,16
948,2022-06-29,190,42,17,401,779,95933.33,1
949,2022-06-29,452,36,107,400,841,64254.54,10
950,2022-07-01,284,62,141,403,682,320534.38,1
951,2022-07-01,820,87,185,403,301,8720.83,11
952,2022-07-01,810,76,90,400,959,191278.83,9
953,2022-07-01,375,54,54,400,762,150760.81,9
954,2022-07-01,377,89,75,402,201,120525.42,17
955,2022-07-01,972,100,28,403,986,127071.04,18
956,2022-07-01,563,4,75,403,282,14768.65,13
957,2022-07-01,390,55,183,401,33,175514.57,20
958,2022-07-01,931,84,124,403,152,259454.83,11
959,2022-07-01,513,84,124,400,376,64391.32,20
960,2022-07-01,635,96,110,402,114,178620.71,14
961,2022-07-01,602,100,3,402,298,75613.25,19
962,2022-07-01,468,28,167,400,398,19028.35,1
963,2022-07-01,360,82,174,401,462,16334.4,17
964,2022-07-01,74,84,122,400,993,142360.06,10
965,2022-07-01,258,96,192,400,144,154160.05,9
966,2022-07-01,14,100,34,401,731,62839.53,20
967,2022-07-01,617,2,123,403,229,156274.31,6
968,2022-07-01,906,84,179,400,114,53021.21,11
969,2022-07-02,176,51,160,401,793,96340.87,4
970,2022-07-02,624,31,62,401,909,61670.16,15
971,2022-07-02,286,98,45,402,707,32801.63,11
972,2022-07-02,787,88,100,402,577,204406.13,10
973,2022-07-02,55,23,35,402,738,214595.24,9
974,2022-07-02,683,87,38,401,142,132269.34,10
975,2022-07-02,944,87,27,402,419,123452.68,15
976,2022-07-03,217,29,83,403,732,315255.12,19
977,2022-07-03,867,95,156,400,511,189188.29,5
978,2022-07-03,674,2,191,402,176,203177.21,17
979,2022-07-03,895,19,5,402,502,60977.66,20
980,2022-07-03,262,12,67,402,605,135004.69,5
981,2022-07-03,682,75,184,403,790,327551.29,7
982,2022-07-03,575,8,108,401,510,57524.45,11
983,2022-07-03,515,47,38,402,843,211467.0,16
984,2022-07-03,78,6,154,403,883,308839.77,18
985,2022-07-03,384,4,20,400,894,170667.98,3
986,2022-07-03,797,72,90,402,18,134222.63,8
987,2022-07-03,146,17,79,403,818,187749.79,17
988,2022-07-03,444,11,38,401,266,16635.64,10
989,2022-07-03,982,98,58,401,313,70297.94,9
990,2022-07-04,211,41,173,400,725,165998.88,18
991,2022-07-04,587,66,106,403,659,329756.5,4
992,2022-07-04,570,61,185,402,824,157639.31,18
993,2022-07-04,469,30,4,402,177,215466.63,10
994,2022-07-04,308,6,137,401,985,27300.69,8
995,2022-07-04,644,3,43,402,296,215757.17,12
996,2022-07-04,81,42,115,403,982,127438.58,5
997,2022-07-04,173,79,90,402,194,46185.74,11
998,2022-07-04,39,71,43,403,27,97901.27,3
